position_id,trade_id,security,portfolio,expected_quantity,actual_quantity,as_of_date,source,split
5548,TRD105547,AXISBANK,EQ-ALPHA-03,2000,2000,2026-08-16,CUSTODIAN,TRAIN
5549,TRD105548,INFY,EQ-ALPHA-03,250,250,2026-08-04,CUSTODIAN,TRAIN
5550,TRD105549,BHARTIARTL,EQ-CORE-02,250,250,2026-08-19,CUSTODIAN,TEST
5551,TRD105550,HINDUNILVR,EQ-CORE-02,750,750,2026-08-14,CUSTODIAN,TRAIN
5552,TRD105551,BHARTIARTL,EQ-CORE-02,1500,1500,2026-08-03,CUSTODIAN,TRAIN
5553,TRD105552,ICICIBANK,EQ-CORE-02,500,500,2026-08-04,CUSTODIAN,TRAIN
5554,TRD105553,HDFCBANK,EQ-ALPHA-03,100,100,2026-08-05,CUSTODIAN,TRAIN
5555,TRD105554,BHARTIARTL,EQ-ALPHA-03,1000,1000,2026-08-19,CUSTODIAN,TRAIN
5556,TRD105555,SBIN,EQ-CORE-02,1000,1000,2026-08-11,CUSTODIAN,TRAIN
5557,TRD105556,TCS,EQ-INDEX-04,1000,1000,2026-08-08,CUSTODIAN,TRAIN
5558,TRD105557,SBIN,EQ-ALPHA-03,2000,2000,2026-08-18,CUSTODIAN,TRAIN
5559,TRD105558,TATASTEEL,EQ-INDEX-04,2000,2580,2026-08-19,CUSTODIAN,TRAIN
5560,TRD105559,KOTAKBANK,EQ-INDEX-04,500,500,2026-08-14,CUSTODIAN,TRAIN
5561,TRD105560,KOTAKBANK,EQ-ALPHA-03,500,500,2026-08-19,CUSTODIAN,TRAIN
5562,TRD105561,KOTAKBANK,EQ-CORE-02,750,750,2026-08-22,CUSTODIAN,TRAIN
5563,TRD105562,KOTAKBANK,EQ-CORE-01,1500,4950,2026-08-05,CUSTODIAN,TRAIN
5564,TRD105563,INFY,EQ-INDEX-04,750,750,2026-08-21,CUSTODIAN,TEST
5565,TRD105564,WIPRO,EQ-ALPHA-03,250,250,2026-08-14,CUSTODIAN,TRAIN
5566,TRD105565,BHARTIARTL,EQ-INDEX-04,1000,1000,2026-08-17,CUSTODIAN,TEST
5567,TRD105566,BHARTIARTL,EQ-CORE-01,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5568,TRD105567,INFY,EQ-ALPHA-03,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5569,TRD105568,MARUTI,EQ-CORE-01,100,100,2026-08-16,CUSTODIAN,TRAIN
5570,TRD105569,TCS,EQ-ALPHA-03,1000,1000,2026-08-20,CUSTODIAN,TEST
5571,TRD105570,WIPRO,EQ-ALPHA-03,1500,1500,2026-08-11,CUSTODIAN,TRAIN
5572,TRD105571,WIPRO,EQ-ALPHA-03,250,250,2026-08-05,CUSTODIAN,TRAIN
5573,TRD105572,BHARTIARTL,EQ-CORE-02,500,500,2026-08-09,CUSTODIAN,TRAIN
5574,TRD105573,RELIANCE,EQ-CORE-02,250,250,2026-08-06,CUSTODIAN,TRAIN
5575,TRD105574,HDFCBANK,EQ-CORE-01,200,0,2026-08-02,MISSING,TRAIN
5576,TRD105575,SBIN,EQ-ALPHA-03,1000,1000,2026-08-21,CUSTODIAN,TRAIN
5577,TRD105576,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-03,CUSTODIAN,TRAIN
5578,TRD105577,HDFCBANK,EQ-CORE-01,1000,1000,2026-08-10,CUSTODIAN,TEST
5579,TRD105578,WIPRO,EQ-INDEX-04,500,500,2026-08-18,CUSTODIAN,TRAIN
5580,TRD105579,INFY,EQ-CORE-01,750,750,2026-08-11,CUSTODIAN,TRAIN
5581,TRD105580,TATASTEEL,EQ-CORE-02,100,100,2026-08-05,CUSTODIAN,TEST
5582,TRD105581,KOTAKBANK,EQ-INDEX-04,1000,1000,2026-08-09,CUSTODIAN,TEST
5583,TRD105582,KOTAKBANK,EQ-ALPHA-03,500,500,2026-08-13,CUSTODIAN,TRAIN
5584,TRD105583,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-16,CUSTODIAN,TEST
5585,TRD105584,SBIN,EQ-INDEX-04,1000,1000,2026-08-05,CUSTODIAN,TRAIN
5586,TRD105585,INFY,EQ-CORE-02,1500,2550,2026-08-05,CUSTODIAN,TRAIN
5587,TRD105586,HINDUNILVR,EQ-CORE-01,250,250,2026-08-07,CUSTODIAN,TRAIN
5588,TRD105587,TCS,EQ-CORE-02,1000,1000,2026-08-22,CUSTODIAN,TEST
5589,TRD105588,MARUTI,EQ-INDEX-04,500,500,2026-08-20,CUSTODIAN,TRAIN
5590,TRD105589,ITC,EQ-INDEX-04,1000,1000,2026-08-11,CUSTODIAN,TEST
5591,TRD105590,HDFCBANK,EQ-CORE-01,200,200,2026-08-21,CUSTODIAN,TEST
5592,TRD105591,ITC,EQ-INDEX-04,200,200,2026-08-05,CUSTODIAN,TEST
5593,TRD105592,AXISBANK,EQ-INDEX-04,500,0,2026-08-13,MISSING,TRAIN
5594,TRD105593,ICICIBANK,EQ-CORE-02,250,250,2026-08-04,CUSTODIAN,TRAIN
5595,TRD105594,RELIANCE,EQ-CORE-01,1500,1500,2026-08-12,CUSTODIAN,TRAIN
5596,TRD105595,RELIANCE,EQ-ALPHA-03,750,750,2026-08-09,CUSTODIAN,TRAIN
5597,TRD105596,BHARTIARTL,EQ-INDEX-04,750,750,2026-08-08,CUSTODIAN,TEST
5598,TRD105597,ICICIBANK,EQ-CORE-01,250,322,2026-08-02,CUSTODIAN,TRAIN
5599,TRD105598,KOTAKBANK,EQ-CORE-02,250,250,2026-08-16,CUSTODIAN,TRAIN
5600,TRD105599,INFY,EQ-INDEX-04,2000,2000,2026-08-22,CUSTODIAN,TRAIN
5601,TRD105600,KOTAKBANK,EQ-CORE-02,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5602,TRD105601,HDFCBANK,EQ-CORE-01,100,100,2026-08-20,CUSTODIAN,TRAIN
5603,TRD105602,HDFCBANK,EQ-INDEX-04,250,250,2026-08-15,CUSTODIAN,TEST
5604,TRD105603,TATASTEEL,EQ-INDEX-04,1000,1000,2026-08-13,CUSTODIAN,TRAIN
5605,TRD105604,ITC,EQ-CORE-01,250,250,2026-08-11,CUSTODIAN,TRAIN
5606,TRD105605,ICICIBANK,EQ-CORE-02,750,750,2026-08-22,CUSTODIAN,TRAIN
5607,TRD105606,WIPRO,EQ-INDEX-04,750,750,2026-08-14,CUSTODIAN,TRAIN
5608,TRD105607,MARUTI,EQ-CORE-02,200,200,2026-08-15,CUSTODIAN,TRAIN
5609,TRD105608,TCS,EQ-CORE-01,2000,2000,2026-08-08,CUSTODIAN,TRAIN
5610,TRD105609,TCS,EQ-ALPHA-03,2000,0,2026-08-14,MISSING,TRAIN
5611,TRD105610,SBIN,EQ-CORE-02,1500,1500,2026-08-22,CUSTODIAN,TRAIN
5612,TRD105611,WIPRO,EQ-ALPHA-03,1000,1000,2026-08-20,CUSTODIAN,TRAIN
5613,TRD105612,KOTAKBANK,EQ-CORE-02,250,250,2026-08-20,CUSTODIAN,TRAIN
5614,TRD105613,SBIN,EQ-INDEX-04,200,200,2026-08-12,CUSTODIAN,TEST
5615,TRD105614,MARUTI,EQ-INDEX-04,500,500,2026-08-06,CUSTODIAN,TRAIN
5616,TRD105615,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-11,CUSTODIAN,TRAIN
5617,TRD105616,HDFCBANK,EQ-CORE-01,100,78,2026-08-17,CUSTODIAN,TRAIN
5618,TRD105617,HINDUNILVR,EQ-CORE-02,2000,2000,2026-08-20,CUSTODIAN,TRAIN
5619,TRD105618,RELIANCE,EQ-CORE-02,500,500,2026-08-06,CUSTODIAN,TRAIN
5620,TRD105619,INFY,EQ-INDEX-04,1000,1000,2026-08-11,CUSTODIAN,TRAIN
5621,TRD105620,LT,EQ-ALPHA-03,750,750,2026-08-15,CUSTODIAN,TEST
5622,TRD105621,AXISBANK,EQ-CORE-02,100,100,2026-08-16,CUSTODIAN,TRAIN
5623,TRD105622,HINDUNILVR,EQ-CORE-01,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5624,TRD105623,LT,EQ-INDEX-04,250,250,2026-08-14,CUSTODIAN,TRAIN
5625,TRD105624,AXISBANK,EQ-CORE-01,750,750,2026-08-09,CUSTODIAN,TRAIN
5626,TRD105625,HDFCBANK,EQ-CORE-01,1500,1500,2026-08-13,CUSTODIAN,TEST
5627,TRD105626,SBIN,EQ-CORE-02,250,250,2026-08-22,CUSTODIAN,TRAIN
5628,TRD105627,HINDUNILVR,EQ-CORE-02,250,250,2026-08-20,CUSTODIAN,TRAIN
5629,TRD105628,SBIN,EQ-CORE-02,2000,2000,2026-08-07,CUSTODIAN,TRAIN
5630,TRD105629,WIPRO,EQ-CORE-02,1500,0,2026-08-21,MISSING,TRAIN
5631,TRD105630,RELIANCE,EQ-CORE-02,750,750,2026-08-08,CUSTODIAN,TRAIN
5632,TRD105631,KOTAKBANK,EQ-INDEX-04,750,750,2026-08-15,CUSTODIAN,TEST
5633,TRD105632,RELIANCE,EQ-INDEX-04,1000,1000,2026-08-11,CUSTODIAN,TRAIN
5634,TRD105633,LT,EQ-CORE-02,100,100,2026-08-18,CUSTODIAN,TRAIN
5635,TRD105634,HINDUNILVR,EQ-ALPHA-03,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5636,TRD105635,AXISBANK,EQ-ALPHA-03,750,750,2026-08-09,CUSTODIAN,TEST
5637,TRD105636,LT,EQ-CORE-01,1500,1500,2026-08-12,CUSTODIAN,TRAIN
5638,TRD105637,KOTAKBANK,EQ-CORE-02,750,750,2026-08-19,CUSTODIAN,TEST
5639,TRD105638,MARUTI,EQ-CORE-01,200,200,2026-08-19,CUSTODIAN,TRAIN
5640,TRD105639,AXISBANK,EQ-CORE-01,500,500,2026-08-15,CUSTODIAN,TRAIN
5641,TRD105640,KOTAKBANK,EQ-CORE-02,500,0,2026-08-17,MISSING,TRAIN
5642,TRD105641,TCS,EQ-INDEX-04,250,250,2026-08-02,CUSTODIAN,TRAIN
5643,TRD105642,TCS,EQ-CORE-02,1000,1000,2026-08-02,CUSTODIAN,TRAIN
5644,TRD105643,AXISBANK,EQ-CORE-02,200,200,2026-08-08,CUSTODIAN,TRAIN
5645,TRD105644,MARUTI,EQ-CORE-01,1500,1500,2026-08-08,CUSTODIAN,TRAIN
5646,TRD105645,HINDUNILVR,EQ-CORE-02,100,100,2026-08-07,CUSTODIAN,TRAIN
5647,TRD105646,RELIANCE,EQ-INDEX-04,250,250,2026-08-19,CUSTODIAN,TRAIN
5648,TRD105647,INFY,EQ-ALPHA-03,100,100,2026-08-08,CUSTODIAN,TEST
5649,TRD105648,TATASTEEL,EQ-ALPHA-03,500,500,2026-08-16,CUSTODIAN,TRAIN
5650,TRD105649,TATASTEEL,EQ-CORE-01,100,100,2026-08-02,CUSTODIAN,TRAIN
5651,TRD105650,ITC,EQ-ALPHA-03,1500,1500,2026-08-08,CUSTODIAN,TRAIN
5652,TRD105651,LT,EQ-INDEX-04,500,500,2026-08-08,CUSTODIAN,TEST
5653,TRD105652,SBIN,EQ-INDEX-04,200,200,2026-08-17,CUSTODIAN,TRAIN
5654,TRD105653,TCS,EQ-INDEX-04,2000,2000,2026-08-03,CUSTODIAN,TEST
5655,TRD105654,INFY,EQ-ALPHA-03,2000,0,2026-08-07,MISSING,TEST
5656,TRD105655,RELIANCE,EQ-CORE-02,500,500,2026-08-18,CUSTODIAN,TRAIN
5657,TRD105656,KOTAKBANK,EQ-CORE-01,200,200,2026-08-09,CUSTODIAN,TRAIN
5658,TRD105657,KOTAKBANK,EQ-CORE-02,100,100,2026-08-22,CUSTODIAN,TEST
5659,TRD105658,ICICIBANK,EQ-ALPHA-03,200,200,2026-08-06,CUSTODIAN,TRAIN
5660,TRD105659,WIPRO,EQ-CORE-01,2000,2000,2026-08-13,CUSTODIAN,TEST
5661,TRD105660,TCS,EQ-ALPHA-03,500,500,2026-08-15,CUSTODIAN,TRAIN
5662,TRD105661,INFY,EQ-CORE-01,500,500,2026-08-15,CUSTODIAN,TRAIN
5663,TRD105662,WIPRO,EQ-CORE-01,200,200,2026-08-18,CUSTODIAN,TEST
5664,TRD105663,TATASTEEL,EQ-CORE-02,2000,2000,2026-08-19,CUSTODIAN,TEST
5665,TRD105664,INFY,EQ-INDEX-04,1000,2800,2026-08-08,CUSTODIAN,TRAIN
5666,TRD105665,HINDUNILVR,EQ-CORE-02,250,425,2026-08-09,CUSTODIAN,TEST
5667,TRD105666,RELIANCE,EQ-CORE-01,750,652,2026-08-12,CUSTODIAN,TRAIN
5668,TRD105667,KOTAKBANK,EQ-ALPHA-03,100,100,2026-08-08,CUSTODIAN,TRAIN
5669,TRD105668,RELIANCE,EQ-CORE-01,1000,1000,2026-08-12,CUSTODIAN,TRAIN
5670,TRD105669,LT,EQ-INDEX-04,1000,1000,2026-08-11,CUSTODIAN,TEST
5671,TRD105670,RELIANCE,EQ-INDEX-04,500,500,2026-08-18,CUSTODIAN,TRAIN
5672,TRD105671,AXISBANK,EQ-CORE-02,2000,2000,2026-08-02,CUSTODIAN,TRAIN
5673,TRD105672,KOTAKBANK,EQ-ALPHA-03,2000,2000,2026-08-12,CUSTODIAN,TRAIN
5674,TRD105673,SBIN,EQ-INDEX-04,1000,1000,2026-08-02,CUSTODIAN,TRAIN
5675,TRD105674,ITC,EQ-CORE-02,250,250,2026-08-21,CUSTODIAN,TRAIN
5676,TRD105675,LT,EQ-CORE-02,250,250,2026-08-05,CUSTODIAN,TRAIN
5677,TRD105676,RELIANCE,EQ-CORE-02,1000,1000,2026-08-08,CUSTODIAN,TRAIN
5678,TRD105677,RELIANCE,EQ-CORE-01,1500,1500,2026-08-14,CUSTODIAN,TRAIN
5679,TRD105678,TATASTEEL,EQ-CORE-01,100,100,2026-08-07,CUSTODIAN,TEST
5680,TRD105679,SBIN,EQ-ALPHA-03,200,200,2026-08-17,CUSTODIAN,TRAIN
5681,TRD105680,HINDUNILVR,EQ-INDEX-04,200,200,2026-08-16,CUSTODIAN,TRAIN
5682,TRD105681,LT,EQ-INDEX-04,1000,1000,2026-08-16,CUSTODIAN,TRAIN
5683,TRD105682,HDFCBANK,EQ-INDEX-04,200,200,2026-08-10,CUSTODIAN,TEST
5684,TRD105683,ICICIBANK,EQ-CORE-01,750,750,2026-08-04,CUSTODIAN,TRAIN
5685,TRD105684,TATASTEEL,EQ-INDEX-04,200,200,2026-08-10,CUSTODIAN,TRAIN
5686,TRD105685,HINDUNILVR,EQ-ALPHA-03,1500,1500,2026-08-15,CUSTODIAN,TRAIN
5687,TRD105686,ICICIBANK,EQ-CORE-01,1500,1500,2026-08-05,CUSTODIAN,TEST
5688,TRD105687,HINDUNILVR,EQ-CORE-01,200,200,2026-08-11,CUSTODIAN,TRAIN
5689,TRD105688,MARUTI,EQ-CORE-02,2000,2000,2026-08-03,CUSTODIAN,TRAIN
5690,TRD105689,LT,EQ-ALPHA-03,100,100,2026-08-13,CUSTODIAN,TRAIN
5691,TRD105690,LT,EQ-CORE-02,250,250,2026-08-06,CUSTODIAN,TRAIN
5692,TRD105691,RELIANCE,EQ-CORE-02,1000,1000,2026-08-22,CUSTODIAN,TRAIN
5693,TRD105692,LT,EQ-INDEX-04,2000,2000,2026-08-13,CUSTODIAN,TRAIN
5694,TRD105693,ITC,EQ-ALPHA-03,250,250,2026-08-08,CUSTODIAN,TRAIN
5695,TRD105694,TATASTEEL,EQ-CORE-02,100,100,2026-08-11,CUSTODIAN,TRAIN
5696,TRD105695,KOTAKBANK,EQ-ALPHA-03,1500,1500,2026-08-21,CUSTODIAN,TRAIN
5697,TRD105696,ICICIBANK,EQ-CORE-02,750,750,2026-08-16,CUSTODIAN,TRAIN
5698,TRD105697,WIPRO,EQ-CORE-02,1500,1500,2026-08-13,CUSTODIAN,TRAIN
5699,TRD105698,LT,EQ-CORE-02,1500,1500,2026-08-14,CUSTODIAN,TRAIN
5700,TRD105699,HDFCBANK,EQ-ALPHA-03,1000,1000,2026-08-09,CUSTODIAN,TRAIN
5701,TRD105700,BHARTIARTL,EQ-INDEX-04,250,250,2026-08-05,CUSTODIAN,TRAIN
5702,TRD105701,HDFCBANK,EQ-CORE-02,750,750,2026-08-05,CUSTODIAN,TRAIN
5703,TRD105702,SBIN,EQ-ALPHA-03,1500,1500,2026-08-10,CUSTODIAN,TRAIN
5704,TRD105703,MARUTI,EQ-INDEX-04,1500,1500,2026-08-08,CUSTODIAN,TRAIN
5705,TRD105704,TATASTEEL,EQ-ALPHA-03,500,1400,2026-08-16,CUSTODIAN,TEST
5706,TRD105705,ICICIBANK,EQ-ALPHA-03,1000,1000,2026-08-05,CUSTODIAN,TRAIN
5707,TRD105706,ICICIBANK,EQ-CORE-01,750,750,2026-08-04,CUSTODIAN,TRAIN
5708,TRD105707,SBIN,EQ-ALPHA-03,750,750,2026-08-10,CUSTODIAN,TRAIN
5709,TRD105708,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-04,CUSTODIAN,TRAIN
5710,TRD105709,MARUTI,EQ-ALPHA-03,750,750,2026-08-18,CUSTODIAN,TRAIN
5711,TRD105710,INFY,EQ-INDEX-04,200,200,2026-08-15,CUSTODIAN,TRAIN
5712,TRD105711,TATASTEEL,EQ-INDEX-04,750,750,2026-08-11,CUSTODIAN,TRAIN
5713,TRD105712,ICICIBANK,EQ-INDEX-04,2000,2000,2026-08-12,CUSTODIAN,TEST
5714,TRD105713,HINDUNILVR,EQ-INDEX-04,200,200,2026-08-02,CUSTODIAN,TRAIN
5715,TRD105714,HINDUNILVR,EQ-CORE-02,200,200,2026-08-22,CUSTODIAN,TRAIN
5716,TRD105715,ITC,EQ-ALPHA-03,250,250,2026-08-09,CUSTODIAN,TRAIN
5717,TRD105716,MARUTI,EQ-CORE-01,250,250,2026-08-08,CUSTODIAN,TRAIN
5718,TRD105717,INFY,EQ-INDEX-04,750,750,2026-08-11,CUSTODIAN,TRAIN
5719,TRD105718,INFY,EQ-CORE-01,750,750,2026-08-03,CUSTODIAN,TRAIN
5720,TRD105719,KOTAKBANK,EQ-INDEX-04,1500,1500,2026-08-15,CUSTODIAN,TRAIN
5721,TRD105720,WIPRO,EQ-INDEX-04,100,100,2026-08-21,CUSTODIAN,TRAIN
5722,TRD105721,WIPRO,EQ-CORE-02,2000,1560,2026-08-21,CUSTODIAN,TRAIN
5723,TRD105722,LT,EQ-INDEX-04,2000,2000,2026-08-22,CUSTODIAN,TRAIN
5724,TRD105723,RELIANCE,EQ-CORE-01,1500,3300,2026-08-10,CUSTODIAN,TEST
5725,TRD105724,AXISBANK,EQ-CORE-01,100,100,2026-08-07,CUSTODIAN,TRAIN
5726,TRD105725,WIPRO,EQ-ALPHA-03,500,500,2026-08-03,CUSTODIAN,TRAIN
5727,TRD105726,INFY,EQ-INDEX-04,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5728,TRD105727,KOTAKBANK,EQ-INDEX-04,250,250,2026-08-07,CUSTODIAN,TRAIN
5729,TRD105728,ICICIBANK,EQ-INDEX-04,750,750,2026-08-03,CUSTODIAN,TEST
5730,TRD105729,AXISBANK,EQ-CORE-01,2000,2000,2026-08-10,CUSTODIAN,TRAIN
5731,TRD105730,KOTAKBANK,EQ-CORE-02,200,200,2026-08-10,CUSTODIAN,TRAIN
5732,TRD105731,BHARTIARTL,EQ-CORE-02,100,100,2026-08-09,CUSTODIAN,TRAIN
5733,TRD105732,WIPRO,EQ-ALPHA-03,1500,1500,2026-08-13,CUSTODIAN,TRAIN
5734,TRD105733,LT,EQ-INDEX-04,1000,1000,2026-08-21,CUSTODIAN,TRAIN
5735,TRD105734,KOTAKBANK,EQ-CORE-02,2000,2000,2026-08-08,CUSTODIAN,TRAIN
5736,TRD105735,RELIANCE,EQ-INDEX-04,1000,1000,2026-08-17,CUSTODIAN,TRAIN
5737,TRD105736,BHARTIARTL,EQ-CORE-01,2000,2000,2026-08-17,CUSTODIAN,TRAIN
5738,TRD105737,SBIN,EQ-ALPHA-03,500,500,2026-08-19,CUSTODIAN,TRAIN
5739,TRD105738,HINDUNILVR,EQ-CORE-01,750,750,2026-08-09,CUSTODIAN,TRAIN
5740,TRD105739,SBIN,EQ-ALPHA-03,1500,1500,2026-08-06,CUSTODIAN,TRAIN
5741,TRD105740,AXISBANK,EQ-INDEX-04,1500,1500,2026-08-02,CUSTODIAN,TRAIN
5742,TRD105741,SBIN,EQ-INDEX-04,750,750,2026-08-14,CUSTODIAN,TRAIN
5743,TRD105742,MARUTI,EQ-CORE-01,200,200,2026-08-04,CUSTODIAN,TRAIN
5744,TRD105743,INFY,EQ-ALPHA-03,1500,1500,2026-08-06,CUSTODIAN,TRAIN
5745,TRD105744,TATASTEEL,EQ-ALPHA-03,200,0,2026-08-06,MISSING,TRAIN
5746,TRD105745,RELIANCE,EQ-CORE-02,1000,1000,2026-08-21,CUSTODIAN,TRAIN
5747,TRD105746,BHARTIARTL,EQ-CORE-02,1000,1000,2026-08-07,CUSTODIAN,TRAIN
5748,TRD105747,HINDUNILVR,EQ-CORE-01,2000,2000,2026-08-20,CUSTODIAN,TRAIN
5749,TRD105748,WIPRO,EQ-INDEX-04,1500,1500,2026-08-13,CUSTODIAN,TRAIN
5750,TRD105749,ITC,EQ-CORE-02,750,750,2026-08-13,CUSTODIAN,TRAIN
5751,TRD105750,TCS,EQ-ALPHA-03,250,250,2026-08-12,CUSTODIAN,TRAIN
5752,TRD105751,ITC,EQ-CORE-02,100,100,2026-08-17,CUSTODIAN,TRAIN
5753,TRD105752,MARUTI,EQ-ALPHA-03,2000,2000,2026-08-22,CUSTODIAN,TEST
5754,TRD105753,SBIN,EQ-INDEX-04,250,250,2026-08-21,CUSTODIAN,TRAIN
5755,TRD105754,KOTAKBANK,EQ-ALPHA-03,100,100,2026-08-09,CUSTODIAN,TEST
5756,TRD105755,RELIANCE,EQ-CORE-01,2000,2000,2026-08-19,CUSTODIAN,TEST
5757,TRD105756,AXISBANK,EQ-INDEX-04,200,200,2026-08-11,CUSTODIAN,TRAIN
5758,TRD105757,ITC,EQ-CORE-01,1000,1000,2026-08-19,CUSTODIAN,TRAIN
5759,TRD105758,KOTAKBANK,EQ-CORE-02,2000,4600,2026-08-09,CUSTODIAN,TRAIN
5760,TRD105759,BHARTIARTL,EQ-CORE-02,200,200,2026-08-15,CUSTODIAN,TRAIN
5761,TRD105760,ICICIBANK,EQ-INDEX-04,100,100,2026-08-06,CUSTODIAN,TRAIN
5762,TRD105761,HDFCBANK,EQ-INDEX-04,750,750,2026-08-04,CUSTODIAN,TRAIN
5763,TRD105762,HDFCBANK,EQ-INDEX-04,2000,2000,2026-08-07,CUSTODIAN,TEST
5764,TRD105763,AXISBANK,EQ-ALPHA-03,500,500,2026-08-18,CUSTODIAN,TRAIN
5765,TRD105764,WIPRO,EQ-CORE-02,200,200,2026-08-14,CUSTODIAN,TRAIN
5766,TRD105765,MARUTI,EQ-ALPHA-03,500,500,2026-08-13,CUSTODIAN,TEST
5767,TRD105766,LT,EQ-CORE-01,750,750,2026-08-22,CUSTODIAN,TRAIN
5768,TRD105767,KOTAKBANK,EQ-CORE-02,100,100,2026-08-08,CUSTODIAN,TRAIN
5769,TRD105768,TATASTEEL,EQ-CORE-02,100,100,2026-08-04,CUSTODIAN,TRAIN
5770,TRD105769,ITC,EQ-INDEX-04,1500,1500,2026-08-16,CUSTODIAN,TRAIN
5771,TRD105770,MARUTI,EQ-ALPHA-03,1500,1500,2026-08-16,CUSTODIAN,TRAIN
5772,TRD105771,SBIN,EQ-ALPHA-03,750,750,2026-08-03,CUSTODIAN,TRAIN
5773,TRD105772,AXISBANK,EQ-ALPHA-03,1000,1240,2026-08-10,CUSTODIAN,TRAIN
5774,TRD105773,TCS,EQ-ALPHA-03,100,100,2026-08-21,CUSTODIAN,TRAIN
5775,TRD105774,HDFCBANK,EQ-CORE-02,500,500,2026-08-19,CUSTODIAN,TRAIN
5776,TRD105775,WIPRO,EQ-ALPHA-03,500,500,2026-08-04,CUSTODIAN,TRAIN
5777,TRD105776,ICICIBANK,EQ-CORE-01,1000,1000,2026-08-02,CUSTODIAN,TEST
5778,TRD105777,BHARTIARTL,EQ-CORE-01,750,750,2026-08-06,CUSTODIAN,TRAIN
5779,TRD105778,ITC,EQ-CORE-01,750,750,2026-08-12,CUSTODIAN,TEST
5780,TRD105779,ICICIBANK,EQ-ALPHA-03,2000,2000,2026-08-05,CUSTODIAN,TRAIN
5781,TRD105780,WIPRO,EQ-INDEX-04,750,750,2026-08-16,CUSTODIAN,TRAIN
5782,TRD105781,RELIANCE,EQ-ALPHA-03,250,250,2026-08-03,CUSTODIAN,TEST
5783,TRD105782,TATASTEEL,EQ-CORE-02,250,250,2026-08-04,CUSTODIAN,TRAIN
5784,TRD105783,LT,EQ-ALPHA-03,500,500,2026-08-05,CUSTODIAN,TRAIN
5785,TRD105784,LT,EQ-CORE-01,750,750,2026-08-19,CUSTODIAN,TRAIN
5786,TRD105785,MARUTI,EQ-ALPHA-03,1000,1000,2026-08-14,CUSTODIAN,TRAIN
5787,TRD105786,WIPRO,EQ-ALPHA-03,750,750,2026-08-14,CUSTODIAN,TRAIN
5788,TRD105787,BHARTIARTL,EQ-CORE-01,750,750,2026-08-06,CUSTODIAN,TRAIN
5789,TRD105788,ICICIBANK,EQ-CORE-02,200,200,2026-08-07,CUSTODIAN,TRAIN
5790,TRD105789,ITC,EQ-CORE-01,1000,1000,2026-08-17,CUSTODIAN,TRAIN
5791,TRD105790,HINDUNILVR,EQ-CORE-01,2000,2000,2026-08-13,CUSTODIAN,TRAIN
5792,TRD105791,BHARTIARTL,EQ-CORE-02,2000,2000,2026-08-21,CUSTODIAN,TRAIN
5793,TRD105792,ITC,EQ-CORE-02,250,250,2026-08-12,CUSTODIAN,TRAIN
5794,TRD105793,RELIANCE,EQ-CORE-01,750,750,2026-08-16,CUSTODIAN,TRAIN
5795,TRD105794,HDFCBANK,EQ-CORE-02,750,750,2026-08-15,CUSTODIAN,TEST
5796,TRD105795,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-11,CUSTODIAN,TRAIN
5797,TRD105796,HINDUNILVR,EQ-INDEX-04,200,200,2026-08-10,CUSTODIAN,TEST
5798,TRD105797,MARUTI,EQ-CORE-02,250,250,2026-08-11,CUSTODIAN,TEST
5799,TRD105798,MARUTI,EQ-ALPHA-03,250,250,2026-08-14,CUSTODIAN,TRAIN
5800,TRD105799,SBIN,EQ-CORE-01,100,100,2026-08-14,CUSTODIAN,TRAIN
5801,TRD105800,SBIN,EQ-INDEX-04,2000,2000,2026-08-12,CUSTODIAN,TRAIN
5802,TRD105801,TCS,EQ-CORE-01,1500,1500,2026-08-20,CUSTODIAN,TEST
5803,TRD105802,BHARTIARTL,EQ-CORE-01,500,500,2026-08-16,CUSTODIAN,TEST
5804,TRD105803,AXISBANK,EQ-CORE-01,1000,1000,2026-08-16,CUSTODIAN,TRAIN
5805,TRD105804,HDFCBANK,EQ-CORE-02,1000,0,2026-08-08,MISSING,TRAIN
5806,TRD105805,TATASTEEL,EQ-ALPHA-03,1000,1000,2026-08-18,CUSTODIAN,TRAIN
5807,TRD105806,AXISBANK,EQ-CORE-02,1500,1500,2026-08-06,CUSTODIAN,TRAIN
5808,TRD105807,TATASTEEL,EQ-INDEX-04,2000,2000,2026-08-11,CUSTODIAN,TRAIN
5809,TRD105808,LT,EQ-INDEX-04,750,750,2026-08-20,CUSTODIAN,TRAIN
5810,TRD105809,TCS,EQ-CORE-02,1500,1500,2026-08-03,CUSTODIAN,TRAIN
5811,TRD105810,KOTAKBANK,EQ-CORE-02,100,100,2026-08-08,CUSTODIAN,TRAIN
5812,TRD105811,HINDUNILVR,EQ-ALPHA-03,1000,1000,2026-08-04,CUSTODIAN,TRAIN
