doc_id,break_id,trade_id,symbol,quantity,price,counterparty,settlement_date,break_type,mismatch_type,root_cause,severity,corporate_action_type,template_used
doc_1890,BRK02800,TRD105614,MARUTI,500,12973.92,HDFC-CUST,2026-08-06,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1891,BRK02803,TRD105622,HINDUNILVR,2000,2742.93,ICICI-CUST,2026-08-21,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1892,BRK02812,TRD105634,HINDUNILVR,2000,2757.75,HDFC-CUST,2026-08-21,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1893,BRK02815,TRD105643,AXISBANK,200,1178.64,ICICI-CUST,2026-08-08,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1894,BRK02816,TRD105644,MARUTI,1500,12997.8,NOMURA-BROKER,2026-08-08,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1895,BRK02817,TRD105646,RELIANCE,250,2843.21,MORGANSTANLEY-BROKER,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1896,BRK02826,TRD105658,ICICIBANK,200,1241.38,NOMURA-BROKER,2026-08-06,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1897,BRK02827,TRD105660,TCS,500,4104.75,DEUTSCHE-BROKER,2026-08-15,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1898,BRK02829,TRD105663,TATASTEEL,2000,172.96,DEUTSCHE-BROKER,2026-08-19,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1899,BRK02835,TRD105671,AXISBANK,2000,1174.93,MORGANSTANLEY-BROKER,2026-08-02,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1900,BRK02841,TRD105679,SBIN,200,841.93,NOMURA-BROKER,2026-08-17,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1901,BRK02846,TRD105687,HINDUNILVR,200,2744.22,KOTAK-CUST,2026-08-11,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1902,BRK02849,TRD105690,LT,250,3677.96,KOTAK-CUST,2026-08-06,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1903,BRK02854,TRD105699,HDFCBANK,1000,1683.13,HDFC-CUST,2026-08-09,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1904,BRK02855,TRD105700,BHARTIARTL,250,1682.9,DEUTSCHE-BROKER,2026-08-05,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1905,BRK02859,TRD105712,ICICIBANK,2000,1243.63,HDFC-CUST,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1906,BRK02866,TRD105729,AXISBANK,2000,1180.31,HDFC-CUST,2026-08-10,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1907,BRK02869,TRD105738,HINDUNILVR,750,2754.31,MORGANSTANLEY-BROKER,2026-08-09,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1908,BRK02870,TRD105739,SBIN,1500,847.65,MORGANSTANLEY-BROKER,2026-08-06,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1909,BRK02876,TRD105752,MARUTI,2000,12991.55,HDFC-CUST,2026-08-22,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1910,BRK02877,TRD105755,RELIANCE,2000,2836.27,KOTAK-CUST,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1911,BRK02881,TRD105765,MARUTI,500,12923.04,KOTAK-CUST,2026-08-13,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1912,BRK02891,TRD105785,MARUTI,1000,13038.63,NOMURA-BROKER,2026-08-14,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1913,BRK02896,TRD105800,SBIN,2000,842.3,KOTAK-CUST,2026-08-12,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1914,BRK02901,TRD105807,TATASTEEL,2000,173.05,MORGANSTANLEY-BROKER,2026-08-11,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1915,BRK02904,TRD105814,AXISBANK,1500,1177.23,ICICI-CUST,2026-08-22,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1916,BRK02905,TRD105815,HDFCBANK,1500,1666.9,HDFC-CUST,2026-08-06,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1917,BRK02908,TRD105819,HDFCBANK,100,1670.48,KOTAK-CUST,2026-08-06,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1918,BRK02911,TRD105823,INFY,200,1891.48,NOMURA-BROKER,2026-08-08,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1919,BRK02915,TRD105830,KOTAKBANK,500,1948.96,NOMURA-BROKER,2026-08-10,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1920,BRK02919,TRD105837,AXISBANK,200,1177.25,DEUTSCHE-BROKER,2026-08-04,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1921,BRK02921,TRD105840,AXISBANK,750,1180.98,MORGANSTANLEY-BROKER,2026-08-10,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1922,BRK02923,TRD105842,MARUTI,1500,12925.07,MORGANSTANLEY-BROKER,2026-08-09,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1923,BRK02926,TRD105848,RELIANCE,2000,2851.5,HDFC-CUST,2026-08-16,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1924,BRK02927,TRD105849,RELIANCE,500,2862.65,MORGANSTANLEY-BROKER,2026-08-08,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1925,BRK02928,TRD105851,MARUTI,2000,12970.73,DEUTSCHE-BROKER,2026-08-09,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1926,BRK02931,TRD105855,AXISBANK,1500,1180.12,KOTAK-CUST,2026-08-03,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1927,BRK02932,TRD105856,MARUTI,2000,12941.22,ICICI-CUST,2026-08-09,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1928,BRK02944,TRD105892,MARUTI,1000,13038.19,ICICI-CUST,2026-08-05,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1929,BRK02948,TRD105902,ICICIBANK,250,1240.35,ICICI-CUST,2026-08-14,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1930,BRK02949,TRD105903,WIPRO,1500,610.84,NOMURA-BROKER,2026-08-16,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1931,BRK02950,TRD105906,BHARTIARTL,200,1691.6,ICICI-CUST,2026-08-08,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1932,BRK02953,TRD105912,BHARTIARTL,500,1682.42,MORGANSTANLEY-BROKER,2026-08-07,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1933,BRK02956,TRD105915,TCS,500,4106.24,ICICI-CUST,2026-08-13,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1934,BRK02957,TRD105919,BHARTIARTL,2000,1697.72,DEUTSCHE-BROKER,2026-08-08,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1935,BRK02958,TRD105920,BHARTIARTL,500,1686.07,KOTAK-CUST,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1936,BRK02959,TRD105921,TCS,2000,4106.64,HDFC-CUST,2026-08-14,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1937,BRK02962,TRD105925,BHARTIARTL,500,1694.94,HDFC-CUST,2026-08-15,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1938,BRK02966,TRD105930,ICICIBANK,1500,1241.93,ICICI-CUST,2026-08-22,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1939,BRK02967,TRD105933,BHARTIARTL,2000,1691.17,KOTAK-CUST,2026-08-11,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1940,BRK02968,TRD105935,TATASTEEL,750,171.85,MORGANSTANLEY-BROKER,2026-08-08,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1941,BRK02973,TRD105947,TATASTEEL,750,172.0,NOMURA-BROKER,2026-08-09,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1942,BRK02974,TRD105950,ITC,1500,468.22,MORGANSTANLEY-BROKER,2026-08-08,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1943,BRK02976,TRD105953,MARUTI,250,12991.78,MORGANSTANLEY-BROKER,2026-08-03,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1944,BRK02977,TRD105955,SBIN,100,848.44,MORGANSTANLEY-BROKER,2026-08-05,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1945,BRK02979,TRD105959,HDFCBANK,750,1672.8,NOMURA-BROKER,2026-08-18,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1946,BRK02991,TRD105977,LT,200,3683.95,DEUTSCHE-BROKER,2026-08-13,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1947,BRK02993,TRD105981,BHARTIARTL,750,1697.0,DEUTSCHE-BROKER,2026-08-03,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1948,BRK02994,TRD105982,TATASTEEL,2000,172.73,NOMURA-BROKER,2026-08-04,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1949,BRK02995,TRD105983,BHARTIARTL,1000,1690.51,HDFC-CUST,2026-08-07,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1950,BRK02996,TRD105984,ICICIBANK,200,1236.07,MORGANSTANLEY-BROKER,2026-08-10,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1951,BRK01374,TRD102789,HINDUNILVR,200,2739.8,MORGANSTANLEY-BROKER,2026-08-09,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,P1,,template_terse_note
doc_1952,BRK01112,TRD102270,AXISBANK,1000,1176.51,DEUTSCHE-BROKER,2026-08-22,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,P2,,template_informal_chat_style
doc_1953,BRK01941,TRD103872,WIPRO,500,607.8,NOMURA-BROKER,2026-08-14,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_formal_email
doc_1954,BRK01015,TRD102067,KOTAKBANK,1000,1963.75,MORGANSTANLEY-BROKER,2026-08-20,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,P1,,template_scanned_pdf_style
doc_1955,BRK02187,TRD104349,INFY,100,1884.74,NOMURA-BROKER,2026-08-22,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,P1,,template_scanned_pdf_style
doc_1956,BRK01275,TRD102617,AXISBANK,200,1175.04,ICICI-CUST,2026-08-02,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_formal_email
doc_1957,BRK01519,TRD103085,KOTAKBANK,500,1950.12,DEUTSCHE-BROKER,2026-08-17,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,P2,,template_informal_chat_style
doc_1958,BRK00260,TRD100517,RELIANCE,1500,2838.48,HDFC-CUST,2026-08-15,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_scanned_pdf_style
doc_1959,BRK01592,TRD103218,BHARTIARTL,1500,1694.14,MORGANSTANLEY-BROKER,2026-08-04,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_whatsapp_style
doc_1960,BRK02117,TRD104198,HDFCBANK,750,1678.92,HDFC-CUST,2026-08-12,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,P2,,template_terse_note
doc_1961,BRK01696,TRD103401,HDFCBANK,100,1675.49,DEUTSCHE-BROKER,2026-08-16,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_formal_email
doc_1962,BRK02133,TRD104226,LT,200,3681.91,NOMURA-BROKER,2026-08-03,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,P0,,template_informal_chat_style
doc_1963,BRK02971,TRD105940,KOTAKBANK,500,1961.1,ICICI-CUST,2026-08-17,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,P0,,template_scanned_pdf_style
doc_1964,BRK02693,TRD105377,HDFCBANK,1500,1679.49,ICICI-CUST,2026-08-21,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_formal_email
doc_1965,BRK00250,TRD100499,WIPRO,100,607.59,NOMURA-BROKER,2026-08-16,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_formal_email
doc_1966,BRK01641,TRD103303,TATASTEEL,1500,173.11,KOTAK-CUST,2026-08-06,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_scanned_pdf_style
doc_1967,BRK02441,TRD104876,LT,500,3675.73,HDFC-CUST,2026-08-10,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_informal_chat_style
doc_1968,BRK01868,TRD103722,TCS,750,4112.25,HDFC-CUST,2026-08-21,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_terse_note
doc_1969,BRK00610,TRD101238,HDFCBANK,100,1673.89,HDFC-CUST,2026-08-08,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_terse_note
doc_1970,BRK00310,TRD100632,HDFCBANK,1000,1670.37,MORGANSTANLEY-BROKER,2026-08-22,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,P1,,template_terse_note
doc_1971,BRK02137,TRD104231,ICICIBANK,1500,1235.69,ICICI-CUST,2026-08-09,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_whatsapp_style
doc_1972,BRK02023,TRD104022,WIPRO,100,610.94,KOTAK-CUST,2026-08-19,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,P1,,template_scanned_pdf_style
doc_1973,BRK02895,TRD105795,BHARTIARTL,200,1685.69,ICICI-CUST,2026-08-11,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,P2,,template_terse_note
doc_1974,BRK02951,TRD105910,SBIN,1000,843.72,MORGANSTANLEY-BROKER,2026-08-19,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,P0,,template_terse_note
doc_1975,BRK00633,TRD101281,BHARTIARTL,2000,1684.63,KOTAK-CUST,2026-08-20,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_formal_email
doc_1976,BRK00116,TRD100230,BHARTIARTL,1000,1685.93,KOTAK-CUST,2026-08-04,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,P1,,template_scanned_pdf_style
doc_1977,BRK00415,TRD100847,TATASTEEL,2000,172.85,KOTAK-CUST,2026-08-18,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_whatsapp_style
doc_1978,BRK00941,TRD101925,ICICIBANK,100,1241.81,NOMURA-BROKER,2026-08-05,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,P1,,template_informal_chat_style
doc_1979,BRK00631,TRD101279,SBIN,1500,844.68,HDFC-CUST,2026-08-05,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,P1,,template_formal_email
doc_1980,BRK02282,TRD104551,HDFCBANK,200,1678.6,ICICI-CUST,2026-08-19,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_informal_chat_style
doc_1981,BRK00471,TRD100952,AXISBANK,500,1175.37,DEUTSCHE-BROKER,2026-08-18,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,P1,,template_informal_chat_style
doc_1982,BRK01665,TRD103348,INFY,100,1893.97,HDFC-CUST,2026-08-13,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_informal_chat_style
doc_1983,BRK02206,TRD104376,AXISBANK,100,1185.35,MORGANSTANLEY-BROKER,2026-08-12,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_informal_chat_style
doc_1984,BRK01489,TRD103024,INFY,100,1883.39,MORGANSTANLEY-BROKER,2026-08-14,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,P1,,template_formal_email
doc_1985,BRK02596,TRD105195,HINDUNILVR,250,2734.44,DEUTSCHE-BROKER,2026-08-20,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_informal_chat_style
doc_1986,BRK01605,TRD103241,BHARTIARTL,750,1682.69,MORGANSTANLEY-BROKER,2026-08-14,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",P2,,template_whatsapp_style
doc_1987,BRK00355,TRD100722,ITC,750,468.27,HDFC-CUST,2026-08-10,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,P0,,template_formal_email
doc_1988,BRK02115,TRD104196,RELIANCE,100,2858.73,NOMURA-BROKER,2026-08-22,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,P1,,template_formal_email
doc_1989,BRK01913,TRD103820,RELIANCE,1500,2850.76,HDFC-CUST,2026-08-15,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_terse_note
doc_1990,BRK01841,TRD103672,KOTAKBANK,750,1961.76,MORGANSTANLEY-BROKER,2026-08-16,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_terse_note
doc_1991,BRK02255,TRD104489,KOTAKBANK,500,1959.47,ICICI-CUST,2026-08-15,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,P0,,template_informal_chat_style
doc_1992,BRK02641,TRD105271,HINDUNILVR,1500,2748.53,HDFC-CUST,2026-08-19,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,P1,,template_formal_email
doc_1993,BRK00156,TRD100313,SBIN,750,846.3,ICICI-CUST,2026-08-20,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,P0,,template_formal_email
doc_1994,BRK02851,TRD105692,LT,2000,3690.6,NOMURA-BROKER,2026-08-13,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_scanned_pdf_style
doc_1995,BRK01910,TRD103813,AXISBANK,750,1180.49,DEUTSCHE-BROKER,2026-08-13,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,P0,,template_scanned_pdf_style
