settlement_id,trade_id,settlement_date,settlement_status,instruction_status,custodian,quantity,amount,ssi_code,split
5570,TRD105569,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,1000,4126390.0,SSI-IN-0091,TEST
5571,TRD105570,2026-08-11,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,912525.0,SSI-JP-3389,TRAIN
5572,TRD105571,2026-08-05,PENDING,MISSING,DEUTSCHE-BROKER,250,152055.0,,TRAIN
5573,TRD105572,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,846315.0,SSI-US-7742,TRAIN
5574,TRD105573,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,711115.0,SSI-DE-5510,TRAIN
5575,TRD105574,2026-08-02,SETTLED,INSTRUCTED,HDFC-CUST,200,336562.0,SSI-IN-0147,TRAIN
5576,TRD105575,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,849360.0,SSI-US-7742,TRAIN
5577,TRD105576,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,750,1472550.0,SSI-IN-0147,TRAIN
5578,TRD105577,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1667650.0,SSI-IN-0203,TEST
5579,TRD105578,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,500,306525.0,SSI-IN-0091,TRAIN
5580,TRD105579,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,750,1414462.5,SSI-IN-0147,TRAIN
5581,TRD105580,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,100,17239.0,SSI-JP-3389,TEST
5582,TRD105581,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,1000,1959660.0,SSI-IN-0147,TEST
5583,TRD105582,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,500,977750.0,SSI-IN-0203,TRAIN
5584,TRD105583,2026-08-16,SETTLED,INSTRUCTED,KOTAK-CUST,200,337868.0,SSI-IN-0203,TEST
5585,TRD105584,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,1000,843990.0,SSI-IN-0203,TRAIN
5586,TRD105585,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,1500,2832795.0,SSI-IN-0203,TRAIN
5587,TRD105586,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,687135.0,SSI-DE-5510,TRAIN
5588,TRD105587,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,1000,4102570.0,SSI-IN-0091,TEST
5589,TRD105588,2026-08-20,FAILED,INCORRECT,ICICI-CUST,500,6498865.0,SSI-IN-0147,TRAIN
5590,TRD105589,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,468920.0,SSI-DE-5510,TEST
5591,TRD105590,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,336150.0,SSI-US-7742,TEST
5592,TRD105591,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,200,93956.0,SSI-IN-0147,TEST
5593,TRD105592,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,500,590525.0,SSI-IN-0203,TRAIN
5594,TRD105593,2026-08-04,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,308910.0,SSI-DE-5510,TRAIN
5595,TRD105594,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,4290990.0,SSI-US-7742,TRAIN
5596,TRD105595,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2145022.5,SSI-DE-5510,TRAIN
5597,TRD105596,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,750,1265137.5,SSI-IN-0147,TEST
5598,TRD105597,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,250,309135.0,SSI-JP-3389,TRAIN
5599,TRD105598,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,487287.5,SSI-DE-5510,TRAIN
5600,TRD105599,2026-08-22,FAILED,INCORRECT,MORGANSTANLEY-BROKER,2000,3780920.0,SSI-IN-0147,TRAIN
5601,TRD105600,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,2000,3896000.0,SSI-IN-0147,TRAIN
5602,TRD105601,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,100,166706.0,SSI-IN-0091,TRAIN
5603,TRD105602,2026-08-15,FAILED,INCORRECT,NOMURA-BROKER,250,418137.5,SSI-IN-0091,TEST
5604,TRD105603,2026-08-13,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,172080.0,SSI-US-7742,TRAIN
5605,TRD105604,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,117287.5,SSI-DE-5510,TRAIN
5606,TRD105605,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,750,933420.0,SSI-IN-0147,TRAIN
5607,TRD105606,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,750,459225.0,SSI-JP-3389,TRAIN
5608,TRD105607,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,200,2591696.0,SSI-JP-3389,TRAIN
5609,TRD105608,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,2000,8226060.0,SSI-IN-0203,TRAIN
5610,TRD105609,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,2000,8232920.0,SSI-IN-0203,TRAIN
5611,TRD105610,2026-08-22,PENDING,MISSING,HDFC-CUST,1500,1262220.0,,TRAIN
5612,TRD105611,2026-08-20,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,608230.0,SSI-DE-5510,TRAIN
5613,TRD105612,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,250,486912.5,SSI-IN-0147,TRAIN
5614,TRD105613,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,200,169512.0,SSI-IN-0203,TEST
5615,TRD105614,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,500,6486960.0,SSI-IN-0147,TRAIN
5616,TRD105615,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,100,168656.0,SSI-IN-0147,TRAIN
5617,TRD105616,2026-08-17,SETTLED,INSTRUCTED,ICICI-CUST,100,166992.0,SSI-IN-0091,TRAIN
5618,TRD105617,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,5472260.0,SSI-US-7742,TRAIN
5619,TRD105618,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,500,1423280.0,SSI-IN-0203,TRAIN
5620,TRD105619,2026-08-11,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1881470.0,SSI-US-7742,TRAIN
5621,TRD105620,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,750,2747017.5,SSI-JP-3389,TEST
5622,TRD105621,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,118522.0,SSI-US-7742,TRAIN
5623,TRD105622,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,2000,5485860.0,SSI-IN-0091,TRAIN
5624,TRD105623,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,918295.0,SSI-DE-5510,TRAIN
5625,TRD105624,2026-08-09,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,886852.5,SSI-DE-5510,TRAIN
5626,TRD105625,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2512935.0,SSI-JP-3389,TEST
5627,TRD105626,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,211050.0,SSI-DE-5510,TRAIN
5628,TRD105627,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,250,685555.0,SSI-IN-0147,TRAIN
5629,TRD105628,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,1695160.0,SSI-DE-5510,TRAIN
5630,TRD105629,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,919380.0,SSI-JP-3389,TRAIN
5631,TRD105630,2026-08-08,PENDING,MISSING,NOMURA-BROKER,750,2137177.5,,TRAIN
5632,TRD105631,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1472280.0,SSI-DE-5510,TEST
5633,TRD105632,2026-08-11,PENDING,MISSING,MORGANSTANLEY-BROKER,1000,2839100.0,,TRAIN
5634,TRD105633,2026-08-18,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,369783.0,SSI-DE-5510,TRAIN
5635,TRD105634,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,2000,5515500.0,SSI-IN-0147,TRAIN
5636,TRD105635,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,750,888637.5,SSI-JP-3389,TEST
5637,TRD105636,2026-08-12,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,5526930.0,SSI-DE-5510,TRAIN
5638,TRD105637,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1463445.0,SSI-US-7742,TEST
5639,TRD105638,2026-08-19,SETTLED,INSTRUCTED,ICICI-CUST,200,2597154.0,SSI-IN-0091,TRAIN
5640,TRD105639,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,588755.0,SSI-US-7742,TRAIN
5641,TRD105640,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,977790.0,SSI-US-7742,TRAIN
5642,TRD105641,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,250,1026685.0,SSI-IN-0091,TRAIN
5643,TRD105642,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,4107580.0,SSI-JP-3389,TRAIN
5644,TRD105643,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,200,235728.0,SSI-IN-0091,TRAIN
5645,TRD105644,2026-08-08,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,19496700.0,SSI-JP-3389,TRAIN
5646,TRD105645,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,100,274817.0,SSI-IN-0091,TRAIN
5647,TRD105646,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,710802.5,SSI-US-7742,TRAIN
5648,TRD105647,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,189661.0,SSI-US-7742,TEST
5649,TRD105648,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,85880.0,SSI-DE-5510,TRAIN
5650,TRD105649,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,100,17160.0,SSI-JP-3389,TRAIN
5651,TRD105650,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,1500,705945.0,SSI-IN-0147,TRAIN
5652,TRD105651,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,1835605.0,SSI-US-7742,TEST
5653,TRD105652,2026-08-17,PENDING,MISSING,KOTAK-CUST,200,168804.0,,TRAIN
5654,TRD105653,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,8280760.0,SSI-JP-3389,TEST
5655,TRD105654,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,2000,3767020.0,SSI-IN-0091,TEST
5656,TRD105655,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,500,1427485.0,SSI-IN-0091,TRAIN
5657,TRD105656,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,200,389884.0,SSI-IN-0147,TRAIN
5658,TRD105657,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,100,194641.0,SSI-JP-3389,TEST
5659,TRD105658,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,200,248276.0,SSI-JP-3389,TRAIN
5660,TRD105659,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,2000,1219280.0,SSI-IN-0147,TEST
5661,TRD105660,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,2052375.0,SSI-DE-5510,TRAIN
5662,TRD105661,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,942005.0,SSI-DE-5510,TRAIN
5663,TRD105662,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,200,121950.0,SSI-IN-0091,TEST
5664,TRD105663,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,345920.0,SSI-DE-5510,TEST
5665,TRD105664,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1882660.0,SSI-US-7742,TRAIN
5666,TRD105665,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,250,685935.0,SSI-IN-0091,TEST
5667,TRD105666,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,750,2128972.5,SSI-IN-0147,TRAIN
5668,TRD105667,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,100,195298.0,SSI-IN-0091,TRAIN
5669,TRD105668,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,1000,2837030.0,SSI-IN-0203,TRAIN
5670,TRD105669,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,3667780.0,SSI-DE-5510,TEST
5671,TRD105670,2026-08-20,PENDING,INSTRUCTED,KOTAK-CUST,500,1429265.0,SSI-IN-0203,TRAIN
5672,TRD105671,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,2349860.0,SSI-US-7742,TRAIN
5673,TRD105672,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,2000,3907200.0,SSI-IN-0091,TRAIN
5674,TRD105673,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,1000,847440.0,SSI-IN-0091,TRAIN
5675,TRD105674,2026-08-21,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,117172.5,SSI-DE-5510,TRAIN
5676,TRD105675,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,250,920632.5,SSI-JP-3389,TRAIN
5677,TRD105676,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,1000,2839320.0,SSI-IN-0091,TRAIN
5678,TRD105677,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,4292655.0,SSI-US-7742,TRAIN
5679,TRD105678,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,100,17222.0,SSI-IN-0203,TEST
5680,TRD105679,2026-08-17,SETTLED,INSTRUCTED,NOMURA-BROKER,200,168386.0,SSI-JP-3389,TRAIN
5681,TRD105680,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,200,550322.0,SSI-IN-0091,TRAIN
5682,TRD105681,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,3696310.0,SSI-US-7742,TRAIN
5683,TRD105682,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,200,333912.0,SSI-IN-0091,TEST
5684,TRD105683,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,750,930997.5,SSI-IN-0147,TRAIN
5685,TRD105684,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,200,34352.0,SSI-IN-0203,TRAIN
5686,TRD105685,2026-08-15,SETTLED,INSTRUCTED,ICICI-CUST,1500,4116945.0,SSI-IN-0091,TRAIN
5687,TRD105686,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,1865625.0,SSI-DE-5510,TEST
5688,TRD105687,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,200,548844.0,SSI-IN-0203,TRAIN
5689,TRD105688,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,2000,26027080.0,SSI-IN-0147,TRAIN
5690,TRD105689,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,100,367101.0,SSI-IN-0147,TRAIN
5691,TRD105690,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,250,919490.0,SSI-IN-0203,TRAIN
5692,TRD105691,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,2854380.0,SSI-JP-3389,TRAIN
5693,TRD105692,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,7381200.0,SSI-JP-3389,TRAIN
5694,TRD105693,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,250,117365.0,SSI-IN-0147,TRAIN
5695,TRD105694,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,100,17187.0,SSI-IN-0091,TRAIN
5696,TRD105695,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,2924610.0,SSI-US-7742,TRAIN
5697,TRD105696,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,750,928425.0,SSI-IN-0147,TRAIN
5698,TRD105697,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,1500,918240.0,SSI-IN-0147,TRAIN
5699,TRD105698,2026-08-14,SETTLED,INSTRUCTED,HDFC-CUST,1500,5529135.0,SSI-IN-0147,TRAIN
5700,TRD105699,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,1000,1683130.0,SSI-IN-0147,TRAIN
5701,TRD105700,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,420725.0,SSI-DE-5510,TRAIN
5702,TRD105701,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,750,1259910.0,SSI-IN-0203,TRAIN
5703,TRD105702,2026-08-10,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,1270800.0,SSI-JP-3389,TRAIN
5704,TRD105703,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,19413885.0,SSI-US-7742,TRAIN
5705,TRD105704,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,500,85960.0,SSI-IN-0091,TEST
5706,TRD105705,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,1239100.0,SSI-JP-3389,TRAIN
5707,TRD105706,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,750,934642.5,SSI-IN-0091,TRAIN
5708,TRD105707,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,750,636667.5,SSI-IN-0203,TRAIN
5709,TRD105708,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,750,1461885.0,SSI-JP-3389,TRAIN
5710,TRD105709,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,750,9723180.0,SSI-IN-0091,TRAIN
5711,TRD105710,2026-08-15,SETTLED,INSTRUCTED,KOTAK-CUST,200,376634.0,SSI-IN-0203,TRAIN
5712,TRD105711,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,750,129547.5,SSI-IN-0147,TRAIN
5713,TRD105712,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,2000,2487260.0,SSI-IN-0147,TEST
5714,TRD105713,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,200,548352.0,SSI-IN-0091,TRAIN
5715,TRD105714,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,200,547808.0,SSI-IN-0091,TRAIN
5716,TRD105715,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,250,117715.0,SSI-IN-0091,TRAIN
5717,TRD105716,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,250,3237215.0,SSI-IN-0091,TRAIN
5718,TRD105717,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,750,1416367.5,SSI-IN-0147,TRAIN
5719,TRD105718,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,750,1413547.5,SSI-JP-3389,TRAIN
5720,TRD105719,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2919270.0,SSI-JP-3389,TRAIN
5721,TRD105720,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,100,60960.0,SSI-JP-3389,TRAIN
5722,TRD105721,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,2000,1225740.0,SSI-IN-0091,TRAIN
5723,TRD105722,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,2000,7367500.0,SSI-IN-0091,TRAIN
5724,TRD105723,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,4257690.0,SSI-DE-5510,TEST
5725,TRD105724,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,100,117556.0,SSI-IN-0203,TRAIN
5726,TRD105725,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,500,303900.0,SSI-IN-0091,TRAIN
5727,TRD105726,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,3767940.0,SSI-US-7742,TRAIN
5728,TRD105727,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,250,487032.5,SSI-IN-0091,TRAIN
5729,TRD105728,2026-08-03,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,927262.5,SSI-DE-5510,TEST
5730,TRD105729,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,2000,2360620.0,SSI-IN-0147,TRAIN
5731,TRD105730,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,200,390302.0,SSI-IN-0203,TRAIN
5732,TRD105731,2026-08-09,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,169279.0,SSI-DE-5510,TRAIN
5733,TRD105732,2026-08-13,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,911565.0,SSI-US-7742,TRAIN
5734,TRD105733,2026-08-21,SETTLED,INSTRUCTED,KOTAK-CUST,1000,3688980.0,SSI-IN-0203,TRAIN
5735,TRD105734,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,3919120.0,SSI-DE-5510,TRAIN
5736,TRD105735,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,2845210.0,SSI-US-7742,TRAIN
5737,TRD105736,2026-08-17,PENDING,MISSING,KOTAK-CUST,2000,3378580.0,,TRAIN
5738,TRD105737,2026-08-19,SETTLED,INSTRUCTED,ICICI-CUST,500,423245.0,SSI-IN-0091,TRAIN
5739,TRD105738,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,2065732.5,SSI-US-7742,TRAIN
5740,TRD105739,2026-08-06,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,1271475.0,SSI-US-7742,TRAIN
5741,TRD105740,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,1769055.0,SSI-US-7742,TRAIN
5742,TRD105741,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,750,635317.5,SSI-IN-0091,TRAIN
5743,TRD105742,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,200,2603716.0,SSI-IN-0091,TRAIN
5744,TRD105743,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,2825955.0,SSI-DE-5510,TRAIN
5745,TRD105744,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,200,34500.0,SSI-IN-0203,TRAIN
5746,TRD105745,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,2864260.0,SSI-JP-3389,TRAIN
5747,TRD105746,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1686010.0,SSI-IN-0203,TRAIN
5748,TRD105747,2026-08-20,SETTLED,INSTRUCTED,KOTAK-CUST,2000,5505680.0,SSI-IN-0203,TRAIN
5749,TRD105748,2026-08-13,PENDING,MISSING,KOTAK-CUST,1500,919380.0,,TRAIN
5750,TRD105749,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,750,351885.0,SSI-JP-3389,TRAIN
5751,TRD105750,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,250,1026792.5,SSI-JP-3389,TRAIN
5752,TRD105751,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,100,46694.0,SSI-IN-0203,TRAIN
5753,TRD105752,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,2000,25983100.0,SSI-IN-0147,TEST
5754,TRD105753,2026-08-21,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,210785.0,SSI-DE-5510,TRAIN
5755,TRD105754,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,100,194870.0,SSI-JP-3389,TEST
5756,TRD105755,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,2000,5672540.0,SSI-IN-0203,TEST
5757,TRD105756,2026-08-11,PENDING,MISSING,HDFC-CUST,200,237092.0,,TRAIN
5758,TRD105757,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,1000,467590.0,SSI-IN-0203,TRAIN
5759,TRD105758,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,2000,3906520.0,SSI-IN-0203,TRAIN
5760,TRD105759,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,200,337446.0,SSI-JP-3389,TRAIN
5761,TRD105760,2026-08-06,SETTLED,INSTRUCTED,ICICI-CUST,100,124094.0,SSI-IN-0091,TRAIN
5762,TRD105761,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,750,1261237.5,SSI-IN-0091,TRAIN
5763,TRD105762,2026-08-07,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3338460.0,SSI-JP-3389,TEST
5764,TRD105763,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,500,591065.0,SSI-IN-0091,TRAIN
5765,TRD105764,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,200,122046.0,SSI-IN-0091,TRAIN
5766,TRD105765,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,500,6461520.0,SSI-IN-0203,TEST
5767,TRD105766,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2753205.0,SSI-DE-5510,TRAIN
5768,TRD105767,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,100,195825.0,SSI-IN-0091,TRAIN
5769,TRD105768,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,100,17285.0,SSI-IN-0091,TRAIN
5770,TRD105769,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,703335.0,SSI-DE-5510,TRAIN
5771,TRD105770,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,19439250.0,SSI-DE-5510,TRAIN
5772,TRD105771,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,750,633127.5,SSI-IN-0147,TRAIN
5773,TRD105772,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,1000,1183860.0,SSI-IN-0147,TRAIN
5774,TRD105773,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,100,410590.0,SSI-IN-0147,TRAIN
5775,TRD105774,2026-08-19,PENDING,MISSING,MORGANSTANLEY-BROKER,500,840300.0,,TRAIN
5776,TRD105775,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,500,304225.0,SSI-IN-0147,TRAIN
5777,TRD105776,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1238770.0,SSI-DE-5510,TEST
5778,TRD105777,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1261680.0,SSI-DE-5510,TRAIN
5779,TRD105778,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,750,352440.0,SSI-JP-3389,TEST
5780,TRD105779,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,2480040.0,SSI-DE-5510,TRAIN
5781,TRD105780,2026-08-16,SETTLED,INSTRUCTED,NOMURA-BROKER,750,458497.5,SSI-JP-3389,TRAIN
5782,TRD105781,2026-08-03,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,713217.5,SSI-DE-5510,TEST
5783,TRD105782,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,250,43045.0,SSI-IN-0147,TRAIN
